order_id,customer_id,product_id,order_date,quantity,price,revenue,city
O01222,C0376,P2,2024-04-09,1,806.0,806.0,Hyderabad
O01223,C0063,P27,2024-05-26,2,551.0,1102.0,Hyderabad
O01224,C0260,P60,2024-05-22,1,276.0,276.0,Ahmedabad
O01225,C0449,P27,2024-06-28,2,551.0,1102.0,Ahmedabad
O01226,C0047,P51,2024-11-24,2,176.0,352.0,Chennai
O01227,C0319,P30,2024-04-17,1,849.0,849.0,Bengaluru
O01228,C0449,P21,2024-05-11,1,466.0,466.0,Ahmedabad
O01229,C0286,P53,2024-11-27,2,212.0,424.0,Ahmedabad
O01230,C0377,P49,2024-04-15,1,229.0,229.0,Pune
O01231,C0100,P19,2024-10-04,1,891.0,891.0,Bengaluru
O01232,C0398,P36,2024-06-30,1,891.0,891.0,Ahmedabad
O01233,C0007,P21,2024-02-08,2,466.0,932.0,Bengaluru
O01234,C0494,P57,2024-06-12,1,165.0,165.0,Pune
O01235,C0049,P17,2024-08-26,1,849.0,849.0,Ahmedabad
O01236,C0063,P19,2024-05-27,1,891.0,891.0,Hyderabad
O01237,C0151,P10,2024-01-27,1,1019.0,1019.0,Chennai
O01238,C0057,P38,2024-06-21,1,755.0,755.0,Pune
O01239,C0260,P18,2024-02-19,1,764.0,764.0,Ahmedabad
O01240,C0445,P60,2024-09-17,1,276.0,276.0,Ahmedabad
O01241,C0309,P51,2024-10-02,1,176.0,176.0,Delhi
O01242,C0198,P44,2024-04-13,1,764.0,764.0,Hyderabad
O01243,C0078,P25,2024-07-27,1,891.0,891.0,Bengaluru
O01244,C0456,P36,2024-05-20,1,891.0,891.0,Chennai
O01245,C0487,P29,2024-11-15,1,1019.0,1019.0,Hyderabad
O01246,C0253,P51,2024-08-16,1,176.0,176.0,Ahmedabad
O01247,C0120,P29,2024-05-31,1,1019.0,1019.0,Delhi
O01248,C0219,P50,2024-05-25,1,176.0,176.0,Ahmedabad
O01249,C0071,P30,2024-01-04,1,849.0,849.0,Mumbai
O01250,C0369,P22,2024-10-01,1,871.0,871.0,Hyderabad
O01251,C0189,P28,2024-11-23,1,471.0,471.0,Ahmedabad
O01252,C0302,P35,2024-05-30,1,849.0,849.0,Bengaluru
O01253,C0372,P34,2024-07-21,1,973.0,973.0,Ahmedabad
O01254,C0068,P40,2024-02-27,2,891.0,1782.0,Ahmedabad
O01255,C0214,P4,2024-02-16,1,403.0,403.0,Bengaluru
O01256,C0244,P47,2024-11-23,2,176.0,352.0,Pune
O01257,C0398,P34,2024-07-31,1,973.0,973.0,Ahmedabad
O01258,C0403,P38,2024-02-11,1,755.0,755.0,Chennai
O01259,C0017,P29,2024-03-09,2,1019.0,2038.0,Pune
O01260,C0385,P16,2024-09-15,1,726.0,726.0,Mumbai
O01261,C0260,P7,2024-09-10,2,811.0,1622.0,Ahmedabad
O01262,C0430,P57,2024-01-24,2,165.0,330.0,Chennai
O01263,C0316,P31,2024-02-07,2,1019.0,2038.0,Hyderabad
O01264,C0153,P14,2024-06-01,1,973.0,973.0,Mumbai
O01265,C0034,P61,2024-10-20,2,223.0,446.0,Bengaluru
O01266,C0113,P53,2024-06-10,1,212.0,212.0,Chennai
O01267,C0450,P36,2024-05-20,1,891.0,891.0,Hyderabad
O01268,C0018,P17,2024-05-15,1,849.0,849.0,Hyderabad
O01269,C0077,P2,2024-02-19,1,806.0,806.0,Ahmedabad
O01270,C0330,P37,2024-08-29,1,1075.0,1075.0,Chennai
O01271,C0228,P21,2024-08-06,1,466.0,466.0,Bengaluru
O01272,C0030,P15,2024-03-21,2,1572.0,3144.0,Ahmedabad
O01273,C0353,P45,2024-05-21,1,466.0,466.0,Chennai
O01274,C0148,P55,2024-02-10,1,129.0,129.0,Bengaluru
O01275,C0473,P52,2024-12-18,1,229.0,229.0,Delhi
O01276,C0067,P12,2024-03-09,1,849.0,849.0,Delhi
O01277,C0210,P20,2024-08-05,2,820.0,1640.0,Hyderabad
O01278,C0282,P42,2024-10-23,1,973.0,973.0,Ahmedabad
O01279,C0167,P52,2024-04-15,1,229.0,229.0,Ahmedabad
O01280,C0318,P11,2024-10-27,1,973.0,973.0,Pune
O01281,C0250,P49,2024-01-28,1,229.0,229.0,Ahmedabad
O01282,C0174,P9,2024-01-08,1,973.0,973.0,Chennai
O01283,C0273,P44,2024-03-29,2,764.0,1528.0,Delhi
O01284,C0330,P33,2024-03-09,1,891.0,891.0,Chennai
O01285,C0202,P47,2024-04-29,1,176.0,176.0,Delhi
O01286,C0113,P21,2024-08-09,1,466.0,466.0,Chennai
O01287,C0004,P13,2024-07-09,1,747.0,747.0,Mumbai
O01288,C0078,P43,2024-08-09,1,806.0,806.0,Bengaluru
O01289,C0068,P56,2024-10-20,2,165.0,330.0,Ahmedabad
O01290,C0498,P31,2024-06-16,1,1019.0,1019.0,Bengaluru
O01291,C0127,P50,2024-09-12,2,176.0,352.0,Hyderabad
O01292,C0249,P14,2024-02-19,1,973.0,973.0,Ahmedabad
O01293,C0402,P5,2024-08-03,1,755.0,755.0,Mumbai
O01294,C0385,P40,2024-03-15,1,891.0,891.0,Mumbai
O01295,C0086,P1,2024-12-19,1,905.0,905.0,Mumbai
O01296,C0252,P18,2024-09-29,2,764.0,1528.0,Chennai
O01297,C0070,P19,2024-02-08,1,891.0,891.0,Pune
O01298,C0120,P28,2024-04-02,1,471.0,471.0,Delhi
O01299,C0050,P60,2024-11-14,1,276.0,276.0,Pune
O01300,C0112,P59,2024-03-17,1,129.0,129.0,Bengaluru
O01301,C0475,P6,2024-09-15,1,866.0,866.0,Chennai
O01302,C0449,P39,2024-11-19,1,973.0,973.0,Ahmedabad
O01303,C0490,P14,2024-07-26,1,973.0,973.0,Ahmedabad
O01304,C0175,P7,2024-06-07,1,811.0,811.0,Hyderabad
O01305,C0212,P10,2024-09-05,2,1019.0,2038.0,Bengaluru
O01306,C0253,P14,2024-06-03,1,973.0,973.0,Ahmedabad
O01307,C0391,P24,2024-05-24,1,755.0,755.0,Pune
O01308,C0406,P58,2024-03-25,1,165.0,165.0,Hyderabad
O01309,C0167,P8,2024-07-07,2,925.0,1850.0,Ahmedabad
O01310,C0430,P21,2024-07-16,1,466.0,466.0,Chennai
O01311,C0338,P9,2024-10-31,1,973.0,973.0,Delhi
O01312,C0318,P51,2024-09-25,1,176.0,176.0,Pune
O01313,C0456,P12,2024-01-24,1,849.0,849.0,Chennai
O01314,C0432,P48,2024-06-03,2,235.0,470.0,Ahmedabad
O01315,C0166,P51,2024-02-14,1,176.0,176.0,Chennai
O01316,C0385,P60,2024-10-24,1,276.0,276.0,Mumbai
O01317,C0345,P4,2024-01-27,2,403.0,806.0,Hyderabad
O01318,C0370,P5,2024-11-08,1,755.0,755.0,Pune
O01319,C0296,P27,2024-03-31,1,551.0,551.0,Chennai
O01320,C0002,P62,2024-11-09,1,129.0,129.0,Bengaluru
O01321,C0059,P38,2024-01-15,2,755.0,1510.0,Bengaluru
O01322,C0103,P55,2024-03-08,2,129.0,258.0,Mumbai
O01323,C0242,P2,2024-09-04,2,806.0,1612.0,Ahmedabad
O01324,C0437,P50,2024-03-08,1,176.0,176.0,Pune
O01325,C0286,P42,2024-09-05,1,973.0,973.0,Ahmedabad
O01326,C0396,P50,2024-11-23,1,176.0,176.0,Bengaluru
O01327,C0062,P4,2024-07-14,1,403.0,403.0,Pune
O01328,C0239,P49,2024-10-21,1,229.0,229.0,Bengaluru
O01329,C0351,P45,2024-12-05,1,466.0,466.0,Chennai
O01330,C0172,P46,2024-11-30,2,849.0,1698.0,Delhi
O01331,C0103,P15,2024-06-04,1,1572.0,1572.0,Mumbai
O01332,C0388,P53,2024-06-09,1,212.0,212.0,Mumbai
O01333,C0179,P1,2024-08-14,2,905.0,1810.0,Mumbai
O01334,C0441,P17,2024-01-15,1,849.0,849.0,Mumbai
O01335,C0416,P35,2024-02-20,1,849.0,849.0,Chennai
O01336,C0056,P52,2024-10-21,2,229.0,458.0,Hyderabad
O01337,C0256,P48,2024-02-14,1,235.0,235.0,Bengaluru
O01338,C0436,P48,2024-08-24,1,235.0,235.0,Pune
O01339,C0433,P29,2024-07-23,1,1019.0,1019.0,Bengaluru
O01340,C0189,P37,2024-07-24,1,1075.0,1075.0,Ahmedabad
O01341,C0023,P48,2024-11-24,1,235.0,235.0,Delhi
O01342,C0194,P15,2024-08-29,2,1572.0,3144.0,Mumbai
O01343,C0451,P57,2024-09-28,1,165.0,165.0,Delhi
O01344,C0340,P28,2024-06-27,1,471.0,471.0,Pune
O01345,C0300,P33,2024-07-24,1,891.0,891.0,Pune
O01346,C0115,P6,2024-03-31,1,866.0,866.0,Bengaluru
O01347,C0096,P54,2024-07-01,1,235.0,235.0,Pune
O01348,C0046,P2,2024-03-01,1,806.0,806.0,Chennai
O01349,C0462,P11,2024-08-04,1,973.0,973.0,Hyderabad
O01350,C0192,P57,2024-10-23,1,165.0,165.0,Delhi
O01351,C0170,P30,2024-05-06,1,849.0,849.0,Chennai
O01352,C0158,P47,2024-08-10,2,176.0,352.0,Pune
O01353,C0184,P36,2024-10-06,1,891.0,891.0,Pune
O01354,C0486,P48,2024-01-08,1,235.0,235.0,Chennai
O01355,C0327,P44,2024-11-07,1,764.0,764.0,Bengaluru
O01356,C0408,P3,2024-07-31,1,1019.0,1019.0,Delhi
O01357,C0321,P5,2024-11-23,1,755.0,755.0,Pune
O01358,C0068,P12,2024-08-11,1,849.0,849.0,Ahmedabad
O01359,C0480,P13,2024-03-26,1,747.0,747.0,Hyderabad
O01360,C0107,P48,2024-05-01,1,235.0,235.0,Delhi
O01361,C0349,P48,2024-01-21,1,235.0,235.0,Mumbai
O01362,C0234,P14,2024-03-05,1,973.0,973.0,Bengaluru
O01363,C0296,P12,2024-03-03,1,849.0,849.0,Chennai
O01364,C0016,P38,2024-06-24,2,755.0,1510.0,Mumbai
O01365,C0380,P14,2024-02-29,1,973.0,973.0,Pune
O01366,C0116,P42,2024-03-10,1,973.0,973.0,Chennai
O01367,C0162,P19,2024-02-29,1,891.0,891.0,Chennai
O01368,C0049,P54,2024-06-04,1,235.0,235.0,Ahmedabad
O01369,C0444,P9,2024-09-28,2,973.0,1946.0,Mumbai
O01370,C0448,P26,2024-11-19,1,373.0,373.0,Ahmedabad
O01371,C0457,P43,2024-11-07,1,806.0,806.0,Mumbai
O01372,C0156,P27,2024-05-25,1,551.0,551.0,Pune
O01373,C0254,P40,2024-12-10,1,891.0,891.0,Chennai
O01374,C0176,P16,2024-11-27,2,726.0,1452.0,Mumbai
O01375,C0402,P54,2024-02-21,1,235.0,235.0,Mumbai
O01376,C0151,P51,2024-11-26,1,176.0,176.0,Chennai
O01377,C0394,P11,2024-03-22,1,973.0,973.0,Delhi
O01378,C0147,P17,2024-01-20,1,849.0,849.0,Mumbai
O01379,C0168,P58,2024-11-19,2,165.0,330.0,Chennai
O01380,C0046,P37,2024-06-19,1,1075.0,1075.0,Chennai
O01381,C0489,P18,2024-08-29,1,764.0,764.0,Chennai
O01382,C0115,P43,2024-11-21,1,806.0,806.0,Bengaluru
O01383,C0273,P12,2024-04-05,1,849.0,849.0,Delhi
O01384,C0087,P13,2024-05-27,2,747.0,1494.0,Pune
O01385,C0120,P26,2024-02-17,1,373.0,373.0,Delhi
O01386,C0253,P58,2024-10-18,2,165.0,330.0,Ahmedabad
O01387,C0090,P34,2024-10-05,1,973.0,973.0,Delhi
O01388,C0062,P22,2024-06-26,1,871.0,871.0,Pune
O01389,C0057,P3,2024-08-24,1,1019.0,1019.0,Pune
O01390,C0450,P33,2024-07-08,1,891.0,891.0,Hyderabad
O01391,C0056,P3,2024-12-08,1,1019.0,1019.0,Hyderabad
O01392,C0136,P35,2024-04-28,1,849.0,849.0,Chennai
O01393,C0417,P21,2024-12-01,2,466.0,932.0,Hyderabad
O01394,C0380,P26,2024-09-15,1,373.0,373.0,Pune
O01395,C0102,P51,2024-11-29,1,176.0,176.0,Pune
O01396,C0121,P44,2024-11-21,1,764.0,764.0,Chennai
O01397,C0271,P18,2024-06-22,1,764.0,764.0,Delhi
O01398,C0169,P8,2024-01-25,1,925.0,925.0,Delhi
O01399,C0318,P10,2024-06-01,1,1019.0,1019.0,Pune
O01400,C0248,P10,2024-11-23,1,1019.0,1019.0,Hyderabad
O01401,C0036,P4,2024-07-07,1,403.0,403.0,Bengaluru
O01402,C0299,P19,2024-03-22,1,891.0,891.0,Chennai
O01403,C0463,P16,2024-04-16,1,726.0,726.0,Pune
O01404,C0205,P61,2024-06-15,1,223.0,223.0,Chennai
O01405,C0429,P49,2024-07-04,1,229.0,229.0,Pune
O01406,C0019,P15,2024-04-20,1,1572.0,1572.0,Hyderabad
O01407,C0287,P61,2024-09-26,1,223.0,223.0,Chennai
O01408,C0277,P18,2024-09-13,2,764.0,1528.0,Chennai
O01409,C0469,P22,2024-03-06,1,871.0,871.0,Chennai
O01410,C0381,P39,2024-11-09,1,973.0,973.0,Mumbai
O01411,C0290,P16,2024-01-13,2,726.0,1452.0,Delhi
O01412,C0164,P43,2024-07-11,1,806.0,806.0,Chennai
O01413,C0078,P35,2024-08-30,2,849.0,1698.0,Bengaluru
O01414,C0398,P55,2024-12-19,1,129.0,129.0,Ahmedabad
O01415,C0049,P24,2024-04-14,1,755.0,755.0,Ahmedabad
O01416,C0011,P38,2024-08-28,1,755.0,755.0,Hyderabad
O01417,C0252,P2,2024-09-03,1,806.0,806.0,Chennai
O01418,C0424,P8,2024-09-15,1,925.0,925.0,Delhi
O01419,C0061,P33,2024-02-07,1,891.0,891.0,Pune
O01420,C0268,P6,2024-10-05,1,866.0,866.0,Bengaluru
O01421,C0018,P41,2024-11-23,1,820.0,820.0,Hyderabad
O01422,C0215,P29,2024-02-27,1,1019.0,1019.0,Pune
O01423,C0426,P61,2024-04-25,1,223.0,223.0,Hyderabad
O01424,C0447,P42,2024-12-02,1,973.0,973.0,Bengaluru
O01425,C0358,P31,2024-08-06,1,1019.0,1019.0,Bengaluru
O01426,C0366,P62,2024-12-05,1,129.0,129.0,Bengaluru
O01427,C0266,P48,2024-05-13,2,235.0,470.0,Ahmedabad
O01428,C0311,P37,2024-09-30,1,1075.0,1075.0,Bengaluru
O01429,C0192,P15,2024-03-08,1,1572.0,1572.0,Delhi
O01430,C0360,P18,2024-11-01,1,764.0,764.0,Delhi
O01431,C0427,P9,2024-08-27,2,973.0,1946.0,Hyderabad
O01432,C0142,P38,2024-04-17,1,755.0,755.0,Bengaluru
O01433,C0382,P33,2024-12-21,1,891.0,891.0,Chennai
O01434,C0324,P36,2024-11-30,1,891.0,891.0,Delhi
O01435,C0430,P16,2024-08-21,1,726.0,726.0,Chennai
O01436,C0010,P30,2024-05-21,1,849.0,849.0,Chennai
O01437,C0389,P48,2024-04-03,1,235.0,235.0,Mumbai
O01438,C0102,P3,2024-04-17,1,1019.0,1019.0,Pune
O01439,C0120,P32,2024-05-07,1,871.0,871.0,Delhi
O01440,C0418,P36,2024-01-20,2,891.0,1782.0,Hyderabad
O01441,C0021,P60,2024-07-09,1,276.0,276.0,Mumbai
O01442,C0456,P14,2024-07-24,2,973.0,1946.0,Chennai
O01443,C0322,P20,2024-07-01,1,820.0,820.0,Pune
O01444,C0348,P35,2024-01-23,1,849.0,849.0,Mumbai
O01445,C0355,P48,2024-05-16,2,235.0,470.0,Bengaluru
O01446,C0347,P51,2024-06-24,1,176.0,176.0,Mumbai
O01447,C0004,P43,2024-09-09,2,806.0,1612.0,Mumbai
O01448,C0420,P49,2024-06-07,1,229.0,229.0,Bengaluru
O01449,C0042,P36,2024-12-10,1,891.0,891.0,Bengaluru
O01450,C0286,P3,2024-05-09,1,1019.0,1019.0,Ahmedabad
O01451,C0057,P20,2024-12-10,2,820.0,1640.0,Pune
O01452,C0006,P20,2024-04-12,2,820.0,1640.0,Chennai
O01453,C0125,P54,2024-05-08,1,235.0,235.0,Chennai
O01454,C0309,P35,2024-10-12,2,849.0,1698.0,Delhi
O01455,C0050,P31,2024-06-18,1,1019.0,1019.0,Pune
O01456,C0223,P9,2024-02-04,2,973.0,1946.0,Ahmedabad
O01457,C0365,P8,2024-04-30,1,925.0,925.0,Hyderabad
O01458,C0194,P58,2024-06-27,2,165.0,330.0,Mumbai
O01459,C0089,P32,2024-06-15,1,871.0,871.0,Bengaluru
O01460,C0134,P8,2024-01-18,2,925.0,1850.0,Mumbai
O01461,C0325,P37,2024-01-12,1,1075.0,1075.0,Hyderabad
O01462,C0096,P31,2024-02-27,2,1019.0,2038.0,Pune
O01463,C0251,P21,2024-03-14,1,466.0,466.0,Chennai
O01464,C0231,P5,2024-08-15,1,755.0,755.0,Delhi
O01465,C0272,P41,2024-08-11,1,820.0,820.0,Mumbai
O01466,C0048,P3,2024-12-09,1,1019.0,1019.0,Bengaluru
O01467,C0353,P55,2024-02-11,1,129.0,129.0,Chennai
O01468,C0203,P43,2024-05-15,2,806.0,1612.0,Bengaluru
O01469,C0144,P57,2024-08-20,1,165.0,165.0,Ahmedabad
O01470,C0278,P9,2024-06-25,2,973.0,1946.0,Delhi
O01471,C0149,P20,2024-12-01,1,820.0,820.0,Bengaluru
O01472,C0005,P19,2024-01-22,2,891.0,1782.0,Chennai
O01473,C0457,P6,2024-04-23,1,866.0,866.0,Mumbai
O01474,C0446,P44,2024-10-25,1,764.0,764.0,Delhi
O01475,C0361,P38,2024-01-28,1,755.0,755.0,Hyderabad
O01476,C0181,P58,2024-07-21,2,165.0,330.0,Hyderabad
O01477,C0479,P18,2024-12-05,2,764.0,1528.0,Ahmedabad
O01478,C0018,P34,2024-12-30,1,973.0,973.0,Hyderabad
O01479,C0400,P12,2024-09-21,2,849.0,1698.0,Hyderabad
O01480,C0456,P40,2024-02-11,2,891.0,1782.0,Chennai
O01481,C0470,P45,2024-08-16,2,466.0,932.0,Delhi
O01482,C0277,P31,2024-01-07,1,1019.0,1019.0,Chennai
O01483,C0445,P23,2024-01-04,1,891.0,891.0,Ahmedabad
O01484,C0060,P19,2024-05-02,1,891.0,891.0,Hyderabad
O01485,C0224,P22,2024-01-15,1,871.0,871.0,Pune
O01486,C0053,P14,2024-04-15,1,973.0,973.0,Chennai
O01487,C0293,P34,2024-10-29,1,973.0,973.0,Pune
O01488,C0377,P7,2024-11-14,1,811.0,811.0,Pune
O01489,C0263,P62,2024-03-26,1,129.0,129.0,Chennai
O01490,C0393,P21,2024-10-11,1,466.0,466.0,Ahmedabad
O01491,C0204,P29,2024-09-23,2,1019.0,2038.0,Bengaluru
O01492,C0122,P42,2024-09-30,1,973.0,973.0,Bengaluru
O01493,C0097,P47,2024-03-06,1,176.0,176.0,Ahmedabad
O01494,C0442,P4,2024-01-27,1,403.0,403.0,Mumbai
O01495,C0226,P55,2024-12-23,1,129.0,129.0,Pune
O01496,C0471,P43,2024-10-05,2,806.0,1612.0,Delhi
O01497,C0153,P18,2024-09-24,2,764.0,1528.0,Mumbai
O01498,C0239,P17,2024-02-26,1,849.0,849.0,Bengaluru
O01499,C0481,P8,2024-08-07,1,925.0,925.0,Hyderabad
O01500,C0243,P21,2024-05-05,1,466.0,466.0,Bengaluru
O01501,C0192,P1,2024-05-31,1,905.0,905.0,Delhi
O01502,C0385,P52,2024-06-16,1,229.0,229.0,Mumbai
O01503,C0042,P58,2024-01-02,1,165.0,165.0,Bengaluru
O01504,C0186,P30,2024-11-30,1,849.0,849.0,Chennai
O01505,C0447,P8,2024-12-15,1,925.0,925.0,Bengaluru
O01506,C0307,P23,2024-04-14,1,891.0,891.0,Pune
O01507,C0385,P30,2024-03-21,1,849.0,849.0,Mumbai
O01508,C0123,P48,2024-01-05,1,235.0,235.0,Chennai
O01509,C0489,P17,2024-10-29,1,849.0,849.0,Chennai
O01510,C0156,P2,2024-07-11,1,806.0,806.0,Pune
O01511,C0366,P12,2024-06-17,2,849.0,1698.0,Bengaluru
O01512,C0485,P48,2024-09-05,1,235.0,235.0,Hyderabad
O01513,C0099,P41,2024-01-30,1,820.0,820.0,Ahmedabad
O01514,C0256,P4,2024-05-31,1,403.0,403.0,Bengaluru
O01515,C0122,P13,2024-09-25,2,747.0,1494.0,Bengaluru
O01516,C0139,P1,2024-09-21,2,905.0,1810.0,Bengaluru
O01517,C0118,P5,2024-07-24,1,755.0,755.0,Ahmedabad
O01518,C0430,P48,2024-03-28,2,235.0,470.0,Chennai
O01519,C0307,P18,2024-11-09,1,764.0,764.0,Pune
O01520,C0416,P13,2024-05-22,1,747.0,747.0,Chennai
O01521,C0190,P59,2024-01-06,1,129.0,129.0,Mumbai
O01522,C0098,P38,2024-01-08,1,755.0,755.0,Delhi
O01523,C0310,P42,2024-06-13,1,973.0,973.0,Bengaluru
O01524,C0450,P33,2024-11-03,1,891.0,891.0,Hyderabad
O01525,C0270,P45,2024-07-29,1,466.0,466.0,Pune
O01526,C0098,P57,2024-12-11,2,165.0,330.0,Delhi
O01527,C0299,P32,2024-11-20,1,871.0,871.0,Chennai
O01528,C0054,P62,2024-05-19,2,129.0,258.0,Pune
O01529,C0263,P19,2024-06-12,1,891.0,891.0,Chennai
O01530,C0355,P61,2024-07-01,2,223.0,446.0,Bengaluru
O01531,C0358,P38,2024-06-24,1,755.0,755.0,Bengaluru
O01532,C0494,P2,2024-08-27,1,806.0,806.0,Pune
O01533,C0164,P23,2024-07-12,2,891.0,1782.0,Chennai
O01534,C0378,P12,2024-03-05,1,849.0,849.0,Mumbai
O01535,C0088,P1,2024-11-07,1,905.0,905.0,Bengaluru
O01536,C0256,P25,2024-10-25,1,891.0,891.0,Bengaluru
O01537,C0267,P32,2024-10-14,1,871.0,871.0,Chennai
O01538,C0043,P12,2024-05-14,1,849.0,849.0,Pune
O01539,C0324,P7,2024-12-25,1,811.0,811.0,Delhi
O01540,C0469,P60,2024-03-11,2,276.0,552.0,Chennai
O01541,C0223,P33,2024-06-24,1,891.0,891.0,Ahmedabad
O01542,C0053,P61,2024-03-20,1,223.0,223.0,Chennai
O01543,C0476,P29,2024-07-03,2,1019.0,2038.0,Hyderabad
O01544,C0326,P30,2024-02-20,2,849.0,1698.0,Pune
O01545,C0010,P33,2024-02-07,2,891.0,1782.0,Chennai
O01546,C0450,P21,2024-04-28,2,466.0,932.0,Hyderabad
O01547,C0465,P28,2024-03-26,1,471.0,471.0,Delhi
O01548,C0252,P61,2024-07-23,1,223.0,223.0,Chennai
O01549,C0020,P33,2024-01-08,2,891.0,1782.0,Bengaluru
O01550,C0262,P15,2024-06-11,1,1572.0,1572.0,Ahmedabad
O01551,C0271,P26,2024-11-29,2,373.0,746.0,Delhi
O01552,C0103,P57,2024-12-02,2,165.0,330.0,Mumbai
O01553,C0470,P4,2024-09-15,1,403.0,403.0,Delhi
O01554,C0302,P3,2024-09-27,2,1019.0,2038.0,Bengaluru
O01555,C0284,P6,2024-11-05,1,866.0,866.0,Bengaluru
O01556,C0196,P44,2024-10-24,1,764.0,764.0,Bengaluru
O01557,C0233,P12,2024-03-27,1,849.0,849.0,Bengaluru
O01558,C0472,P57,2024-07-13,1,165.0,165.0,Mumbai
O01559,C0240,P58,2024-11-20,2,165.0,330.0,Hyderabad
O01560,C0274,P3,2024-04-19,1,1019.0,1019.0,Chennai
O01561,C0498,P47,2024-05-03,1,176.0,176.0,Bengaluru
O01562,C0026,P4,2024-12-16,1,403.0,403.0,Chennai
O01563,C0173,P22,2024-01-20,2,871.0,1742.0,Hyderabad
O01564,C0407,P17,2024-07-17,1,849.0,849.0,Mumbai
O01565,C0191,P30,2024-10-20,1,849.0,849.0,Chennai
O01566,C0375,P8,2024-10-02,1,925.0,925.0,Ahmedabad
O01567,C0222,P23,2024-02-09,1,891.0,891.0,Bengaluru
O01568,C0491,P6,2024-04-19,1,866.0,866.0,Pune
O01569,C0237,P50,2024-07-28,1,176.0,176.0,Hyderabad
O01570,C0339,P29,2024-03-12,1,1019.0,1019.0,Hyderabad
O01571,C0272,P62,2024-01-02,2,129.0,258.0,Mumbai
O01572,C0212,P5,2024-04-29,1,755.0,755.0,Bengaluru
O01573,C0470,P55,2024-08-04,1,129.0,129.0,Delhi
O01574,C0353,P26,2024-02-20,1,373.0,373.0,Chennai
O01575,C0265,P17,2024-10-07,1,849.0,849.0,Chennai
O01576,C0236,P5,2024-11-25,2,755.0,1510.0,Mumbai
O01577,C0318,P45,2024-07-18,1,466.0,466.0,Pune
O01578,C0160,P21,2024-01-07,1,466.0,466.0,Delhi
O01579,C0019,P59,2024-12-08,1,129.0,129.0,Hyderabad
O01580,C0181,P61,2024-12-10,2,223.0,446.0,Hyderabad
O01581,C0252,P36,2024-01-14,2,891.0,1782.0,Chennai
O01582,C0395,P17,2024-02-03,2,849.0,1698.0,Hyderabad
O01583,C0015,P49,2024-11-04,2,229.0,458.0,Delhi
O01584,C0493,P23,2024-01-06,1,891.0,891.0,Delhi
O01585,C0150,P25,2024-05-27,2,891.0,1782.0,Hyderabad
O01586,C0350,P32,2024-08-16,1,871.0,871.0,Hyderabad
O01587,C0130,P34,2024-08-02,1,973.0,973.0,Bengaluru
O01588,C0314,P3,2024-07-07,1,1019.0,1019.0,Ahmedabad
O01589,C0090,P28,2024-08-17,1,471.0,471.0,Delhi
O01590,C0075,P58,2024-03-04,1,165.0,165.0,Mumbai
O01591,C0255,P53,2024-02-08,1,212.0,212.0,Mumbai
O01592,C0315,P36,2024-08-05,2,891.0,1782.0,Pune
O01593,C0437,P52,2024-11-30,1,229.0,229.0,Pune
O01594,C0012,P45,2024-01-11,1,466.0,466.0,Delhi
O01595,C0207,P7,2024-08-14,1,811.0,811.0,Ahmedabad
O01596,C0057,P32,2024-06-12,1,871.0,871.0,Pune
O01597,C0424,P52,2024-04-09,1,229.0,229.0,Delhi
O01598,C0256,P18,2024-04-22,1,764.0,764.0,Bengaluru
O01599,C0069,P61,2024-01-26,1,223.0,223.0,Ahmedabad
O01600,C0151,P48,2024-03-11,1,235.0,235.0,Chennai
O01601,C0455,P48,2024-08-10,1,235.0,235.0,Bengaluru
O01602,C0403,P6,2024-03-15,1,866.0,866.0,Chennai
O01603,C0171,P22,2024-01-06,1,871.0,871.0,Ahmedabad
O01604,C0100,P27,2024-03-17,1,551.0,551.0,Bengaluru
O01605,C0043,P35,2024-07-04,1,849.0,849.0,Pune
O01606,C0254,P35,2024-04-27,2,849.0,1698.0,Chennai
O01607,C0424,P58,2024-10-24,1,165.0,165.0,Delhi
O01608,C0361,P23,2024-12-26,1,891.0,891.0,Hyderabad
O01609,C0327,P38,2024-12-06,2,755.0,1510.0,Bengaluru
O01610,C0423,P33,2024-10-16,1,891.0,891.0,Hyderabad
O01611,C0130,P5,2024-12-19,1,755.0,755.0,Bengaluru
O01612,C0283,P2,2024-12-23,2,806.0,1612.0,Ahmedabad
O01613,C0049,P6,2024-04-21,1,866.0,866.0,Ahmedabad
O01614,C0006,P6,2024-03-23,1,866.0,866.0,Chennai
O01615,C0338,P7,2024-05-07,1,811.0,811.0,Delhi
O01616,C0429,P57,2024-02-09,1,165.0,165.0,Pune
O01617,C0309,P45,2024-03-27,1,466.0,466.0,Delhi
O01618,C0111,P4,2024-09-11,1,403.0,403.0,Chennai
O01619,C0202,P2,2024-12-01,2,806.0,1612.0,Delhi
O01620,C0188,P57,2024-02-01,1,165.0,165.0,Delhi
O01621,C0472,P1,2024-03-19,1,905.0,905.0,Mumbai
O01622,C0207,P10,2024-10-21,1,1019.0,1019.0,Ahmedabad
O01623,C0094,P46,2024-10-25,1,849.0,849.0,Bengaluru
O01624,C0066,P1,2024-11-21,1,905.0,905.0,Hyderabad
O01625,C0246,P40,2024-07-14,1,891.0,891.0,Ahmedabad
O01626,C0159,P37,2024-04-20,1,1075.0,1075.0,Chennai
O01627,C0097,P4,2024-09-15,2,403.0,806.0,Ahmedabad
O01628,C0368,P5,2024-03-27,2,755.0,1510.0,Mumbai
