order_id,customer_id,product_id,order_date,quantity,price,revenue,city,year,month,day
O02253,C0007,P5,2024-11-24,1,755.0,755.0,Bengaluru,2024,11,24
O02254,C0145,P13,2024-03-25,1,747.0,747.0,Delhi,2024,3,25
O02255,C0349,P35,2024-02-23,2,849.0,1698.0,Mumbai,2024,2,23
O02256,C0385,P60,2024-04-19,1,276.0,276.0,Mumbai,2024,4,19
O02257,C0002,P54,2024-01-08,1,235.0,235.0,Bengaluru,2024,1,8
O02258,C0491,P54,2024-05-02,1,235.0,235.0,Pune,2024,5,2
O02259,C0166,P49,2024-12-15,1,229.0,229.0,Chennai,2024,12,15
O02260,C0178,P61,2024-11-11,1,223.0,223.0,Delhi,2024,11,11
O02261,C0136,P56,2024-05-30,1,165.0,165.0,Chennai,2024,5,30
O02262,C0338,P1,2024-06-30,1,905.0,905.0,Delhi,2024,6,30
O02263,C0234,P42,2024-08-23,1,973.0,973.0,Bengaluru,2024,8,23
O02264,C0241,P47,2024-02-19,1,176.0,176.0,Pune,2024,2,19
O02265,C0020,P18,2024-12-13,1,764.0,764.0,Bengaluru,2024,12,13
O02266,C0217,P3,2024-09-12,1,1019.0,1019.0,Chennai,2024,9,12
O02267,C0352,P5,2024-09-03,2,755.0,1510.0,Bengaluru,2024,9,3
O02268,C0172,P5,2024-11-22,1,755.0,755.0,Delhi,2024,11,22
O02269,C0427,P29,2024-12-02,1,1019.0,1019.0,Hyderabad,2024,12,2
O02270,C0137,P25,2024-07-09,1,891.0,891.0,Chennai,2024,7,9
O02271,C0250,P22,2024-03-27,2,871.0,1742.0,Ahmedabad,2024,3,27
O02272,C0047,P13,2024-01-17,1,747.0,747.0,Chennai,2024,1,17
O02273,C0218,P39,2024-05-22,1,973.0,973.0,Delhi,2024,5,22
O02274,C0293,P45,2024-06-03,1,466.0,466.0,Pune,2024,6,3
O02275,C0258,P41,2024-01-03,1,820.0,820.0,Mumbai,2024,1,3
O02276,C0365,P48,2024-01-07,1,235.0,235.0,Hyderabad,2024,1,7
O02277,C0416,P48,2024-05-28,2,235.0,470.0,Chennai,2024,5,28
O02278,C0080,P46,2024-10-22,1,849.0,849.0,Mumbai,2024,10,22
O02279,C0141,P48,2024-12-12,1,235.0,235.0,Pune,2024,12,12
O02280,C0408,P13,2024-11-01,2,747.0,1494.0,Delhi,2024,11,1
O02281,C0156,P3,2024-12-16,1,1019.0,1019.0,Pune,2024,12,16
O02282,C0399,P5,2024-11-28,2,755.0,1510.0,Bengaluru,2024,11,28
O02283,C0255,P33,2024-09-02,1,891.0,891.0,Mumbai,2024,9,2
O02284,C0388,P12,2024-05-20,2,849.0,1698.0,Mumbai,2024,5,20
O02285,C0128,P61,2024-01-16,1,223.0,223.0,Hyderabad,2024,1,16
O02286,C0345,P39,2024-02-01,1,973.0,973.0,Hyderabad,2024,2,1
O02287,C0259,P10,2024-02-05,1,1019.0,1019.0,Ahmedabad,2024,2,5
O02288,C0495,P3,2024-12-24,2,1019.0,2038.0,Delhi,2024,12,24
O02289,C0099,P20,2024-09-14,2,820.0,1640.0,Ahmedabad,2024,9,14
O02290,C0362,P10,2024-03-27,1,1019.0,1019.0,Delhi,2024,3,27
O02291,C0095,P13,2024-09-21,1,747.0,747.0,Bengaluru,2024,9,21
O02292,C0304,P42,2024-03-19,1,973.0,973.0,Bengaluru,2024,3,19
O02293,C0227,P49,2024-06-17,1,229.0,229.0,Delhi,2024,6,17
O02294,C0003,P61,2024-11-28,1,223.0,223.0,Mumbai,2024,11,28
O02295,C0451,P40,2024-01-12,2,891.0,1782.0,Delhi,2024,1,12
O02296,C0259,P55,2024-10-02,1,129.0,129.0,Ahmedabad,2024,10,2
O02297,C0015,P54,2024-09-16,2,235.0,470.0,Delhi,2024,9,16
O02298,C0151,P56,2024-06-08,1,165.0,165.0,Chennai,2024,6,8
O02299,C0389,P19,2024-02-05,2,891.0,1782.0,Mumbai,2024,2,5
O02300,C0069,P16,2024-12-14,2,726.0,1452.0,Ahmedabad,2024,12,14
O02301,C0480,P37,2024-11-22,2,1075.0,2150.0,Hyderabad,2024,11,22
O02302,C0091,P30,2024-09-08,1,849.0,849.0,Hyderabad,2024,9,8
O02303,C0355,P22,2024-02-21,1,871.0,871.0,Bengaluru,2024,2,21
O02304,C0245,P34,2024-04-12,1,973.0,973.0,Delhi,2024,4,12
O02305,C0097,P2,2024-12-03,2,806.0,1612.0,Ahmedabad,2024,12,3
O02306,C0211,P37,2024-08-15,2,1075.0,2150.0,Pune,2024,8,15
O02307,C0086,P45,2024-10-24,2,466.0,932.0,Mumbai,2024,10,24
O02308,C0097,P58,2024-12-02,1,165.0,165.0,Ahmedabad,2024,12,2
O02309,C0095,P39,2024-03-02,1,973.0,973.0,Bengaluru,2024,3,2
O02310,C0347,P43,2024-12-16,1,806.0,806.0,Mumbai,2024,12,16
O02311,C0250,P48,2024-01-14,1,235.0,235.0,Ahmedabad,2024,1,14
O02312,C0299,P24,2024-12-17,1,755.0,755.0,Chennai,2024,12,17
O02313,C0015,P30,2024-11-12,1,849.0,849.0,Delhi,2024,11,12
O02314,C0262,P62,2024-05-24,2,129.0,258.0,Ahmedabad,2024,5,24
O02315,C0125,P59,2024-11-04,1,129.0,129.0,Chennai,2024,11,4
O02316,C0306,P56,2024-05-11,1,165.0,165.0,Chennai,2024,5,11
O02317,C0430,P9,2024-08-01,1,973.0,973.0,Chennai,2024,8,1
O02318,C0284,P25,2024-05-21,1,891.0,891.0,Bengaluru,2024,5,21
O02319,C0500,P30,2024-02-28,1,849.0,849.0,Ahmedabad,2024,2,28
O02320,C0331,P6,2024-03-10,1,866.0,866.0,Mumbai,2024,3,10
O02321,C0359,P15,2024-08-26,1,1572.0,1572.0,Ahmedabad,2024,8,26
O02322,C0191,P32,2024-08-07,2,871.0,1742.0,Chennai,2024,8,7
O02323,C0463,P29,2024-10-26,1,1019.0,1019.0,Pune,2024,10,26
O02324,C0375,P36,2024-04-27,1,891.0,891.0,Ahmedabad,2024,4,27
O02325,C0304,P60,2024-08-02,1,276.0,276.0,Bengaluru,2024,8,2
O02326,C0248,P55,2024-11-29,1,129.0,129.0,Hyderabad,2024,11,29
O02327,C0412,P41,2024-04-07,1,820.0,820.0,Ahmedabad,2024,4,7
O02328,C0348,P62,2024-01-26,1,129.0,129.0,Mumbai,2024,1,26
O02329,C0003,P7,2024-09-04,2,811.0,1622.0,Mumbai,2024,9,4
O02330,C0408,P38,2024-01-18,2,755.0,1510.0,Delhi,2024,1,18
O02331,C0386,P37,2024-06-25,2,1075.0,2150.0,Bengaluru,2024,6,25
O02332,C0001,P27,2024-05-30,1,551.0,551.0,Pune,2024,5,30
O02333,C0439,P27,2024-08-29,1,551.0,551.0,Mumbai,2024,8,29
O02334,C0001,P24,2024-05-07,1,755.0,755.0,Pune,2024,5,7
O02335,C0026,P26,2024-12-30,1,373.0,373.0,Chennai,2024,12,30
O02336,C0148,P32,2024-06-20,1,871.0,871.0,Bengaluru,2024,6,20
O02337,C0318,P18,2024-04-05,1,764.0,764.0,Pune,2024,4,5
O02338,C0350,P31,2024-06-15,2,1019.0,2038.0,Hyderabad,2024,6,15
O02339,C0194,P3,2024-12-20,2,1019.0,2038.0,Mumbai,2024,12,20
O02340,C0258,P46,2024-02-25,1,849.0,849.0,Mumbai,2024,2,25
O02341,C0161,P57,2024-10-27,2,165.0,330.0,Pune,2024,10,27
O02342,C0302,P28,2024-04-12,1,471.0,471.0,Bengaluru,2024,4,12
O02343,C0465,P13,2024-05-09,2,747.0,1494.0,Delhi,2024,5,9
O02344,C0244,P55,2024-03-25,2,129.0,258.0,Pune,2024,3,25
O02345,C0447,P30,2024-12-03,1,849.0,849.0,Bengaluru,2024,12,3
O02346,C0092,P25,2024-06-18,2,891.0,1782.0,Pune,2024,6,18
O02347,C0367,P6,2024-06-20,2,866.0,1732.0,Bengaluru,2024,6,20
O02348,C0001,P25,2024-01-24,1,891.0,891.0,Pune,2024,1,24
O02349,C0276,P50,2024-01-22,2,176.0,352.0,Delhi,2024,1,22
O02350,C0416,P26,2024-10-23,1,373.0,373.0,Chennai,2024,10,23
O02351,C0452,P57,2024-05-24,1,165.0,165.0,Mumbai,2024,5,24
O02352,C0233,P60,2024-05-21,1,276.0,276.0,Bengaluru,2024,5,21
O02353,C0090,P48,2024-01-23,1,235.0,235.0,Delhi,2024,1,23
O02354,C0130,P42,2024-12-17,2,973.0,1946.0,Bengaluru,2024,12,17
O02355,C0223,P56,2024-10-17,1,165.0,165.0,Ahmedabad,2024,10,17
O02356,C0046,P38,2024-02-16,1,755.0,755.0,Chennai,2024,2,16
O02357,C0414,P46,2024-10-30,1,849.0,849.0,Delhi,2024,10,30
O02358,C0106,P19,2024-10-30,2,891.0,1782.0,Pune,2024,10,30
O02359,C0451,P44,2024-07-11,1,764.0,764.0,Delhi,2024,7,11
O02360,C0398,P6,2024-02-21,1,866.0,866.0,Ahmedabad,2024,2,21
O02361,C0438,P9,2024-01-16,1,973.0,973.0,Pune,2024,1,16
O02362,C0320,P58,2024-09-24,1,165.0,165.0,Hyderabad,2024,9,24
O02363,C0428,P5,2024-06-08,1,755.0,755.0,Ahmedabad,2024,6,8
O02364,C0166,P40,2024-11-06,1,891.0,891.0,Chennai,2024,11,6
O02365,C0035,P36,2024-04-22,1,891.0,891.0,Ahmedabad,2024,4,22
O02366,C0392,P14,2024-07-16,1,973.0,973.0,Delhi,2024,7,16
O02367,C0357,P12,2024-08-17,1,849.0,849.0,Bengaluru,2024,8,17
O02368,C0181,P2,2024-03-21,1,806.0,806.0,Hyderabad,2024,3,21
O02369,C0251,P53,2024-06-26,1,212.0,212.0,Chennai,2024,6,26
O02370,C0228,P11,2024-07-27,1,973.0,973.0,Bengaluru,2024,7,27
O02371,C0127,P24,2024-12-07,2,755.0,1510.0,Hyderabad,2024,12,7
O02372,C0145,P30,2024-07-29,1,849.0,849.0,Delhi,2024,7,29
O02373,C0364,P2,2024-12-10,1,806.0,806.0,Pune,2024,12,10
O02374,C0412,P33,2024-05-26,2,891.0,1782.0,Ahmedabad,2024,5,26
O02375,C0402,P24,2024-04-24,1,755.0,755.0,Mumbai,2024,4,24
O02376,C0184,P8,2024-03-13,1,925.0,925.0,Pune,2024,3,13
O02377,C0158,P32,2024-10-22,1,871.0,871.0,Pune,2024,10,22
O02378,C0176,P19,2024-03-11,1,891.0,891.0,Mumbai,2024,3,11
O02379,C0378,P52,2024-04-09,2,229.0,458.0,Mumbai,2024,4,9
O02380,C0340,P8,2024-12-02,1,925.0,925.0,Pune,2024,12,2
O02381,C0201,P56,2024-08-31,1,165.0,165.0,Mumbai,2024,8,31
O02382,C0210,P4,2024-03-28,1,403.0,403.0,Hyderabad,2024,3,28
O02383,C0025,P34,2024-04-17,1,973.0,973.0,Delhi,2024,4,17
O02384,C0204,P32,2024-06-08,1,871.0,871.0,Bengaluru,2024,6,8
O02385,C0018,P54,2024-10-15,2,235.0,470.0,Hyderabad,2024,10,15
O02386,C0239,P22,2024-06-14,1,871.0,871.0,Bengaluru,2024,6,14
O02387,C0441,P10,2024-07-18,1,1019.0,1019.0,Mumbai,2024,7,18
O02388,C0352,P59,2024-12-30,1,129.0,129.0,Bengaluru,2024,12,30
O02389,C0031,P19,2024-03-07,1,891.0,891.0,Hyderabad,2024,3,7
O02390,C0350,P20,2024-05-12,1,820.0,820.0,Hyderabad,2024,5,12
O02391,C0229,P22,2024-11-17,1,871.0,871.0,Ahmedabad,2024,11,17
O02392,C0404,P16,2024-02-16,1,726.0,726.0,Mumbai,2024,2,16
O02393,C0385,P23,2024-09-04,1,891.0,891.0,Mumbai,2024,9,4
O02394,C0061,P60,2024-08-30,1,276.0,276.0,Pune,2024,8,30
O02395,C0151,P6,2024-07-05,1,866.0,866.0,Chennai,2024,7,5
O02396,C0123,P19,2024-06-22,2,891.0,1782.0,Chennai,2024,6,22
O02397,C0103,P26,2024-02-12,1,373.0,373.0,Mumbai,2024,2,12
O02398,C0015,P56,2024-05-02,2,165.0,330.0,Delhi,2024,5,2
O02399,C0238,P20,2024-11-03,1,820.0,820.0,Hyderabad,2024,11,3
O02400,C0227,P34,2024-12-14,1,973.0,973.0,Delhi,2024,12,14
O02401,C0269,P12,2024-10-08,1,849.0,849.0,Pune,2024,10,8
O02402,C0328,P16,2024-08-30,1,726.0,726.0,Hyderabad,2024,8,30
O02403,C0421,P41,2024-03-05,1,820.0,820.0,Chennai,2024,3,5
O02404,C0296,P36,2024-02-17,2,891.0,1782.0,Chennai,2024,2,17
O02405,C0221,P37,2024-08-31,1,1075.0,1075.0,Mumbai,2024,8,31
O02406,C0083,P50,2024-07-03,1,176.0,176.0,Chennai,2024,7,3
O02407,C0269,P24,2024-03-17,1,755.0,755.0,Pune,2024,3,17
O02408,C0415,P21,2024-12-11,1,466.0,466.0,Delhi,2024,12,11
O02409,C0242,P62,2024-03-14,1,129.0,129.0,Ahmedabad,2024,3,14
O02410,C0041,P29,2024-12-01,1,1019.0,1019.0,Hyderabad,2024,12,1
O02411,C0500,P47,2024-05-05,1,176.0,176.0,Ahmedabad,2024,5,5
O02412,C0273,P43,2024-07-04,1,806.0,806.0,Delhi,2024,7,4
O02413,C0489,P57,2024-12-24,1,165.0,165.0,Chennai,2024,12,24
O02414,C0444,P48,2024-12-17,1,235.0,235.0,Mumbai,2024,12,17
O02415,C0384,P14,2024-09-16,1,973.0,973.0,Delhi,2024,9,16
O02416,C0007,P8,2024-07-01,1,925.0,925.0,Bengaluru,2024,7,1
O02417,C0488,P48,2024-05-10,2,235.0,470.0,Delhi,2024,5,10
O02418,C0152,P15,2024-01-28,1,1572.0,1572.0,Ahmedabad,2024,1,28
O02419,C0102,P49,2024-01-20,1,229.0,229.0,Pune,2024,1,20
O02420,C0249,P27,2024-01-03,1,551.0,551.0,Ahmedabad,2024,1,3
O02421,C0219,P52,2024-08-15,1,229.0,229.0,Ahmedabad,2024,8,15
O02422,C0199,P4,2024-09-29,2,403.0,806.0,Delhi,2024,9,29
O02423,C0064,P20,2024-11-16,1,820.0,820.0,Ahmedabad,2024,11,16
O02424,C0256,P62,2024-02-02,1,129.0,129.0,Bengaluru,2024,2,2
O02425,C0314,P56,2024-04-01,1,165.0,165.0,Ahmedabad,2024,4,1
O02426,C0418,P53,2024-12-30,1,212.0,212.0,Hyderabad,2024,12,30
O02427,C0038,P19,2024-10-08,1,891.0,891.0,Chennai,2024,10,8
O02428,C0457,P59,2024-12-17,1,129.0,129.0,Mumbai,2024,12,17
O02429,C0489,P38,2024-12-22,1,755.0,755.0,Chennai,2024,12,22
O02430,C0307,P51,2024-08-20,1,176.0,176.0,Pune,2024,8,20
O02431,C0309,P55,2024-02-16,2,129.0,258.0,Delhi,2024,2,16
O02432,C0286,P12,2024-09-18,1,849.0,849.0,Ahmedabad,2024,9,18
O02433,C0181,P43,2024-10-08,1,806.0,806.0,Hyderabad,2024,10,8
O02434,C0273,P21,2024-09-03,1,466.0,466.0,Delhi,2024,9,3
O02435,C0358,P18,2024-12-26,1,764.0,764.0,Bengaluru,2024,12,26
O02436,C0477,P37,2024-11-11,2,1075.0,2150.0,Chennai,2024,11,11
O02437,C0346,P21,2024-09-27,1,466.0,466.0,Mumbai,2024,9,27
O02438,C0097,P19,2024-04-26,2,891.0,1782.0,Ahmedabad,2024,4,26
O02439,C0393,P15,2024-10-30,1,1572.0,1572.0,Ahmedabad,2024,10,30
O02440,C0407,P3,2024-09-18,1,1019.0,1019.0,Mumbai,2024,9,18
O02441,C0311,P41,2024-02-10,1,820.0,820.0,Bengaluru,2024,2,10
O02442,C0413,P43,2024-05-24,1,806.0,806.0,Pune,2024,5,24
O02443,C0146,P43,2024-10-01,1,806.0,806.0,Hyderabad,2024,10,1
O02444,C0273,P16,2024-12-29,1,726.0,726.0,Delhi,2024,12,29
O02445,C0011,P35,2024-09-28,1,849.0,849.0,Hyderabad,2024,9,28
O02446,C0281,P32,2024-03-15,1,871.0,871.0,Hyderabad,2024,3,15
O02447,C0265,P42,2024-02-11,1,973.0,973.0,Chennai,2024,2,11
O02448,C0359,P3,2024-05-12,1,1019.0,1019.0,Ahmedabad,2024,5,12
O02449,C0018,P24,2024-12-15,1,755.0,755.0,Hyderabad,2024,12,15
O02450,C0058,P23,2024-12-21,2,891.0,1782.0,Chennai,2024,12,21
O02451,C0067,P2,2024-06-11,1,806.0,806.0,Delhi,2024,6,11
O02452,C0396,P8,2024-04-08,2,925.0,1850.0,Bengaluru,2024,4,8
O02453,C0187,P38,2024-08-12,2,755.0,1510.0,Bengaluru,2024,8,12
O02454,C0061,P40,2024-06-14,1,891.0,891.0,Pune,2024,6,14
O02455,C0320,P22,2024-03-23,2,871.0,1742.0,Hyderabad,2024,3,23
O02456,C0057,P38,2024-04-08,2,755.0,1510.0,Pune,2024,4,8
O02457,C0265,P26,2024-03-23,1,373.0,373.0,Chennai,2024,3,23
O02458,C0172,P35,2024-12-31,1,849.0,849.0,Delhi,2024,12,31
O02459,C0022,P10,2024-11-14,2,1019.0,2038.0,Delhi,2024,11,14
O02460,C0363,P21,2024-02-15,1,466.0,466.0,Mumbai,2024,2,15
O02461,C0399,P6,2024-06-12,2,866.0,1732.0,Bengaluru,2024,6,12
O02462,C0450,P60,2024-08-10,1,276.0,276.0,Hyderabad,2024,8,10
O02463,C0474,P27,2024-10-09,1,551.0,551.0,Delhi,2024,10,9
O02464,C0329,P46,2024-08-21,1,849.0,849.0,Mumbai,2024,8,21
O02465,C0241,P1,2024-01-18,1,905.0,905.0,Pune,2024,1,18
O02466,C0258,P27,2024-10-03,1,551.0,551.0,Mumbai,2024,10,3
O02467,C0043,P56,2024-01-05,2,165.0,330.0,Pune,2024,1,5
O02468,C0317,P22,2024-07-13,1,871.0,871.0,Bengaluru,2024,7,13
O02469,C0040,P42,2024-10-16,1,973.0,973.0,Pune,2024,10,16
O02470,C0164,P39,2024-01-07,2,973.0,1946.0,Chennai,2024,1,7
O02471,C0159,P58,2024-03-20,1,165.0,165.0,Chennai,2024,3,20
O02472,C0192,P42,2024-08-16,1,973.0,973.0,Delhi,2024,8,16
O02473,C0455,P14,2024-02-05,1,973.0,973.0,Bengaluru,2024,2,5
O02474,C0414,P40,2024-12-08,1,891.0,891.0,Delhi,2024,12,8
O02475,C0493,P44,2024-02-17,1,764.0,764.0,Delhi,2024,2,17
O02476,C0019,P5,2024-11-21,2,755.0,1510.0,Hyderabad,2024,11,21
O02477,C0460,P26,2024-02-08,1,373.0,373.0,Delhi,2024,2,8
O02478,C0161,P44,2024-03-25,1,764.0,764.0,Pune,2024,3,25
O02479,C0450,P23,2024-07-19,2,891.0,1782.0,Hyderabad,2024,7,19
O02480,C0112,P16,2024-06-11,1,726.0,726.0,Bengaluru,2024,6,11
O02481,C0250,P42,2024-02-02,1,973.0,973.0,Ahmedabad,2024,2,2
O02482,C0435,P5,2024-01-31,1,755.0,755.0,Pune,2024,1,31
O02483,C0377,P50,2024-12-05,1,176.0,176.0,Pune,2024,12,5
O02484,C0436,P60,2024-04-24,1,276.0,276.0,Pune,2024,4,24
O02485,C0299,P14,2024-08-25,1,973.0,973.0,Chennai,2024,8,25
O02486,C0039,P61,2024-02-16,1,223.0,223.0,Bengaluru,2024,2,16
O02487,C0118,P38,2024-02-18,2,755.0,1510.0,Ahmedabad,2024,2,18
O02488,C0070,P29,2024-01-20,1,1019.0,1019.0,Pune,2024,1,20
O02489,C0108,P40,2024-12-15,1,891.0,891.0,Bengaluru,2024,12,15
O02490,C0398,P1,2024-04-03,1,905.0,905.0,Ahmedabad,2024,4,3
O02491,C0395,P31,2024-11-02,1,1019.0,1019.0,Hyderabad,2024,11,2
O02492,C0032,P50,2024-10-17,1,176.0,176.0,Chennai,2024,10,17
O02493,C0479,P11,2024-03-27,2,973.0,1946.0,Ahmedabad,2024,3,27
O02494,C0285,P5,2024-05-03,1,755.0,755.0,Chennai,2024,5,3
O02495,C0043,P39,2024-03-05,1,973.0,973.0,Pune,2024,3,5
O02496,C0469,P19,2024-01-08,1,891.0,891.0,Chennai,2024,1,8
O02497,C0098,P21,2024-12-06,2,466.0,932.0,Delhi,2024,12,6
O02498,C0123,P41,2024-10-12,1,820.0,820.0,Chennai,2024,10,12
O02499,C0180,P54,2024-09-12,2,235.0,470.0,Mumbai,2024,9,12
O02500,C0297,P21,2024-02-20,1,466.0,466.0,Mumbai,2024,2,20
O02501,C0418,P57,2024-04-29,1,165.0,165.0,Hyderabad,2024,4,29
O02502,C0052,P18,2024-03-09,1,764.0,764.0,Bengaluru,2024,3,9
O02503,C0237,P2,2024-03-27,1,806.0,806.0,Hyderabad,2024,3,27
O02504,C0464,P18,2024-01-10,1,764.0,764.0,Chennai,2024,1,10
O02505,C0206,P5,2024-03-23,1,755.0,755.0,Delhi,2024,3,23
O02506,C0290,P58,2024-07-13,2,165.0,330.0,Delhi,2024,7,13
O02507,C0017,P5,2024-06-19,2,755.0,1510.0,Pune,2024,6,19
O02508,C0433,P45,2024-03-04,2,466.0,932.0,Bengaluru,2024,3,4
O02509,C0094,P55,2024-06-13,1,129.0,129.0,Bengaluru,2024,6,13
O02510,C0118,P53,2024-04-01,1,212.0,212.0,Ahmedabad,2024,4,1
O02511,C0131,P22,2024-04-15,2,871.0,1742.0,Ahmedabad,2024,4,15
O02512,C0210,P22,2024-07-27,1,871.0,871.0,Hyderabad,2024,7,27
O02513,C0038,P51,2024-07-16,1,176.0,176.0,Chennai,2024,7,16
O02514,C0253,P8,2024-05-27,1,925.0,925.0,Ahmedabad,2024,5,27
O02515,C0394,P13,2024-01-19,1,747.0,747.0,Delhi,2024,1,19
O02516,C0397,P14,2024-11-18,1,973.0,973.0,Ahmedabad,2024,11,18
O02517,C0453,P44,2024-01-12,1,764.0,764.0,Hyderabad,2024,1,12
O02518,C0308,P51,2024-10-07,1,176.0,176.0,Hyderabad,2024,10,7
O02519,C0396,P57,2024-07-10,1,165.0,165.0,Bengaluru,2024,7,10
O02520,C0201,P24,2024-12-29,1,755.0,755.0,Mumbai,2024,12,29
O02521,C0109,P11,2024-05-04,1,973.0,973.0,Mumbai,2024,5,4
O02522,C0494,P38,2024-04-22,1,755.0,755.0,Pune,2024,4,22
O02523,C0272,P46,2024-12-17,1,849.0,849.0,Mumbai,2024,12,17
O02524,C0243,P32,2024-12-30,1,871.0,871.0,Bengaluru,2024,12,30
O02525,C0041,P2,2024-03-29,1,806.0,806.0,Hyderabad,2024,3,29
O02526,C0194,P17,2024-11-17,2,849.0,1698.0,Mumbai,2024,11,17
O02527,C0106,P24,2024-08-07,1,755.0,755.0,Pune,2024,8,7
O02528,C0374,P57,2024-08-08,1,165.0,165.0,Bengaluru,2024,8,8
O02529,C0357,P59,2024-04-17,1,129.0,129.0,Bengaluru,2024,4,17
O02530,C0110,P31,2024-12-26,1,1019.0,1019.0,Chennai,2024,12,26
O02531,C0465,P37,2024-05-16,1,1075.0,1075.0,Delhi,2024,5,16
O02532,C0092,P26,2024-10-15,1,373.0,373.0,Pune,2024,10,15
O02533,C0357,P21,2024-11-18,1,466.0,466.0,Bengaluru,2024,11,18
O02534,C0023,P46,2024-11-07,1,849.0,849.0,Delhi,2024,11,7
O02535,C0437,P30,2024-05-17,2,849.0,1698.0,Pune,2024,5,17
O02536,C0494,P44,2024-12-31,2,764.0,1528.0,Pune,2024,12,31
O02537,C0019,P32,2024-07-03,2,871.0,1742.0,Hyderabad,2024,7,3
O02538,C0353,P32,2024-03-01,1,871.0,871.0,Chennai,2024,3,1
O02539,C0146,P43,2024-03-17,1,806.0,806.0,Hyderabad,2024,3,17
O02540,C0052,P13,2024-12-31,1,747.0,747.0,Bengaluru,2024,12,31
O02541,C0359,P38,2024-09-14,1,755.0,755.0,Ahmedabad,2024,9,14
O02542,C0254,P3,2024-02-19,2,1019.0,2038.0,Chennai,2024,2,19
O02543,C0427,P10,2024-11-02,1,1019.0,1019.0,Hyderabad,2024,11,2
O02544,C0175,P14,2024-06-16,1,973.0,973.0,Hyderabad,2024,6,16
O02545,C0336,P23,2024-12-15,1,891.0,891.0,Bengaluru,2024,12,15
O02546,C0251,P39,2024-11-04,1,973.0,973.0,Chennai,2024,11,4
O02547,C0163,P40,2024-11-10,1,891.0,891.0,Ahmedabad,2024,11,10
O02548,C0290,P38,2024-12-03,1,755.0,755.0,Delhi,2024,12,3
O02549,C0465,P61,2024-02-19,1,223.0,223.0,Delhi,2024,2,19
O02550,C0011,P33,2024-12-29,1,891.0,891.0,Hyderabad,2024,12,29
O02551,C0130,P27,2024-02-14,1,551.0,551.0,Bengaluru,2024,2,14
O02552,C0348,P37,2024-06-15,1,1075.0,1075.0,Mumbai,2024,6,15
O02553,C0412,P33,2024-11-16,1,891.0,891.0,Ahmedabad,2024,11,16
O02554,C0043,P26,2024-07-09,2,373.0,746.0,Pune,2024,7,9
O02555,C0216,P52,2024-09-24,1,229.0,229.0,Delhi,2024,9,24
O02556,C0383,P40,2024-04-24,1,891.0,891.0,Bengaluru,2024,4,24
O02557,C0293,P7,2024-05-18,1,811.0,811.0,Pune,2024,5,18
O02558,C0098,P52,2024-01-26,1,229.0,229.0,Delhi,2024,1,26
O02559,C0496,P21,2024-06-11,1,466.0,466.0,Pune,2024,6,11
O02560,C0364,P12,2024-05-31,1,849.0,849.0,Pune,2024,5,31
O02561,C0199,P18,2024-07-08,1,764.0,764.0,Delhi,2024,7,8
O02562,C0016,P14,2024-11-29,1,973.0,973.0,Mumbai,2024,11,29
O02563,C0369,P43,2024-08-21,1,806.0,806.0,Hyderabad,2024,8,21
O02564,C0303,P19,2024-09-18,1,891.0,891.0,Ahmedabad,2024,9,18
O02565,C0452,P14,2024-10-30,1,973.0,973.0,Mumbai,2024,10,30
O02566,C0187,P24,2024-06-20,1,755.0,755.0,Bengaluru,2024,6,20
O02567,C0373,P14,2024-09-16,1,973.0,973.0,Delhi,2024,9,16
O02568,C0306,P14,2024-07-02,1,973.0,973.0,Chennai,2024,7,2
O02569,C0031,P18,2024-05-15,1,764.0,764.0,Hyderabad,2024,5,15
O02570,C0479,P4,2024-10-03,1,403.0,403.0,Ahmedabad,2024,10,3
O02571,C0090,P14,2024-04-30,1,973.0,973.0,Delhi,2024,4,30
O02572,C0476,P12,2024-02-14,1,849.0,849.0,Hyderabad,2024,2,14
O02573,C0367,P59,2024-01-17,1,129.0,129.0,Bengaluru,2024,1,17
O02574,C0426,P46,2024-12-28,1,849.0,849.0,Hyderabad,2024,12,28
O02575,C0086,P43,2024-02-08,1,806.0,806.0,Mumbai,2024,2,8
O02576,C0454,P20,2024-07-12,1,820.0,820.0,Delhi,2024,7,12
O02577,C0131,P58,2024-04-09,1,165.0,165.0,Ahmedabad,2024,4,9
O02578,C0088,P9,2024-09-16,1,973.0,973.0,Bengaluru,2024,9,16
O02579,C0261,P28,2024-06-22,2,471.0,942.0,Bengaluru,2024,6,22
O02580,C0418,P2,2024-08-12,1,806.0,806.0,Hyderabad,2024,8,12
O02581,C0132,P28,2024-06-16,1,471.0,471.0,Delhi,2024,6,16
O02582,C0405,P17,2024-08-27,1,849.0,849.0,Mumbai,2024,8,27
O02583,C0155,P12,2024-01-15,1,849.0,849.0,Mumbai,2024,1,15
O02584,C0064,P43,2024-12-04,2,806.0,1612.0,Ahmedabad,2024,12,4
O02585,C0408,P11,2024-07-04,1,973.0,973.0,Delhi,2024,7,4
O02586,C0011,P55,2024-07-13,1,129.0,129.0,Hyderabad,2024,7,13
O02587,C0014,P41,2024-05-11,1,820.0,820.0,Bengaluru,2024,5,11
O02588,C0422,P50,2024-09-04,1,176.0,176.0,Mumbai,2024,9,4
O02589,C0069,P39,2024-10-13,1,973.0,973.0,Ahmedabad,2024,10,13
O02590,C0030,P2,2024-06-01,2,806.0,1612.0,Ahmedabad,2024,6,1
